Nb2O5,P2O5,TiO2,CaO,K2O,BaO,Na2O,SiO2,ZnO,Li2O,SrO,ZrO2,WO3,MgO,B2O3,Al2O3,V2O5,Bi2O3,Ta2O5,Fe2O3,Sb2O3,GeO2,Cs2O,TeO2,La2O3,Y2O3,SnO2,CeO2,SnO,HfO2,MnO,As2O3,CuO,Gd2O3,Ga2O3,PbO,Yb2O3,CdO,Tl2O,NiO,MnO2,Ag2O,Nb2O3,TERMINA AQUI / Refractive Index,Pn[for nd],nd,n632.8 nm,n531.9 nm,n (at 633 nm),nD,n532,n633,n519,Refractive,Nd,n981,n @ 532 nm,(nd− 1)/drt,pn[for nd],pref[for (nd− 1)/drt],Predicted refractive Index,RI,n531.9,n632.8,Refractive Index,Refractive index,nd [7K/h],nd[7K/h],IDS
3.99,0.0,35.96,6.0,0.0,3.99,5.0,9.99,0.0,0.0,0.03,6.99,0.0,0.0,17.98,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,9.99,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.95,1.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-2.csv
4.0,0.0,37.95,0.0222,0.0,0.0,0.0,16.97,0.0,0.0,0.0,6.99,0.0,0.0,17.98,0.0122,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.0,15.98,0.0,0.0,0.0941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-2.csv
5.77,0.0,32.12,0.03,4.98,0.0,0.07,12.43,0.0,0.0,0.0,5.65,0.0,0.0,17.95,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,20.86,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-2.csv
4.96,0.0,34.76,0.02,4.99,0.0,0.06,12.22,0.0,0.0,0.0,6.26,0.0,0.0,17.97,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,18.63,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-2.csv
3.99,0.0,37.94,0.0225,4.99,0.0,0.0611,11.97,0.0,0.0,0.0,6.99,0.0,0.0,17.97,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,15.98,0.0,0.0,0.0953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-2.csv
5.67,0.0,32.49,0.0493,0.0,0.0,0.0223,17.38,0.0,0.0,0.0,5.73,0.0,0.0,17.96,0.0136,0.0,0.0,0.0063,0.0,0.0,0.0,0.0,0.0,20.57,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.996,2.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-2.csv
3.84,0.0,33.09,0.0494,0.0,0.0,0.0223,17.68,0.0,0.0,0.0,6.34,0.0,0.0,16.95,0.0136,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,21.89,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.993,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-2.csv
2.98,0.0,35.9,0.0469,0.0,0.0,0.0212,17.47,0.0,0.0,0.0,6.98,0.0,0.0,16.94,0.0129,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,19.53,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.983,2.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-3.csv
4.85,0.0,32.52,14.99,0.0,0.0,0.0189,9.79,0.0,0.0,0.0,6.35,0.0,0.0,17.97,0.0,0.0,0.0,0.0053,0.0074,0.0,0.0,0.0,0.0,13.41,0.0,0.0,0.0818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.974,2.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-3.csv
4.87,0.0,32.45,9.99,0.0,3.99,0.0196,10.76,0.0,0.0,0.0352,6.33,0.0,0.0,17.98,0.0,0.0,0.0,0.0055,0.0076,0.0,0.0,0.0,0.0,13.49,0.0,0.0,0.0777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.973,2.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-3.csv
2.96,0.0,33.64,9.99,0.0,3.99,0.0194,10.99,0.0,0.0,0.0349,6.99,0.0,0.0,16.94,0.0,0.0,0.0,0.0027,0.0075,0.0,0.0,0.0,0.0,14.35,0.0,0.0,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.97,2.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-3.csv
4.85,0.0,32.53,14.99,0.0,0.0,0.0,9.77,0.0,0.0,0.0,6.36,0.0,0.0,17.98,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,13.42,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-3.csv
4.77,0.0,32.01,11.23,0.0,0.0,0.0,11.82,0.0,0.0,0.0,6.21,0.0,0.0,17.71,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,16.14,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-3.csv
4.71,0.0,31.58,8.13,0.0,0.0,0.0,13.5,0.0,0.0,0.0,6.09,0.0,0.0,17.49,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,18.38,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-3.csv
4.64,0.0,31.12,4.81,0.0,0.0,0.02,15.29,0.0,0.0,0.0,5.95,0.0,0.0,17.24,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,20.78,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-3.csv
3.99,0.0,34.96,0.02,0.0,0.0,0.0,14.98,0.0,0.0,0.0,5.99,0.0,0.0,19.96,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.97,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-4.csv
4.85,0.0,32.53,14.99,0.0,0.0,0.0,9.77,0.0,0.0,0.0,6.36,0.0,0.0,17.98,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,13.42,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-4.csv
4.85,0.0,32.54,11.0,0.0,3.98,0.0,9.88,0.0,0.0,0.04,6.35,0.0,0.0,17.7,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,13.57,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-4.csv
3.49,0.0,32.93,0.05,0.0,0.0,0.02,16.96,0.0,0.0,0.0,6.49,0.0,0.0,17.97,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-4.csv
3.49,0.0,37.76,0.05,0.0,0.0,0.02,12.98,0.0,0.0,0.0,6.49,0.0,0.0,17.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.97,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-4.csv
3.61,0.0,23.78,14.97,0.0,0.0,0.0238,9.54,0.0,0.0,0.0,5.63,0.0,0.0,15.78,0.0,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-4.csv
2.0,0.0,25.19,14.98,0.0,0.0,0.0234,9.73,0.0,0.0,0.0,6.24,0.0,0.0,14.96,0.0,0.0,0.0,0.0,0.0091,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-4.csv
3.58,0.0,23.8,9.97,0.0,3.99,0.0244,10.54,0.0,0.0,0.0292,5.64,0.0,0.0,15.76,0.0,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0,26.49,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-4.csv
1.97,0.0,25.21,9.99,0.0,3.99,0.024,10.73,0.0,0.0,0.0288,6.25,0.0,0.0,14.95,0.0,0.0,0.0,0.0,0.0093,0.0,0.0,0.0,0.0,26.69,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-5.csv
3.6,0.0,23.8,6.0,0.0,3.99,4.99,9.53,0.0,0.0,0.0292,5.64,0.0,0.0,15.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-5.csv
1.98,0.0,25.21,5.99,0.0,3.99,4.99,9.74,0.0,0.0,0.0288,6.24,0.0,0.0,14.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.71,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-5.csv
2.04,0.0,28.65,0.0546,0.0,0.0,0.0247,18.69,0.0,0.0,0.0,6.22,0.0,0.0,14.98,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.15,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-5.csv
2.04,0.0,28.64,0.0552,4.99,0.0,0.0749,13.69,0.0,0.0,0.0,6.21,0.0,0.0,14.97,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,29.15,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-5.csv
7.99,0.0,8.85,24.98,0.0,0.0,0.0,9.61,0.0,0.0,0.0,6.99,0.0,0.0,25.96,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,15.51,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-5.csv
9.34,0.0,7.0,24.96,0.0,0.0,0.0,9.8,0.0,0.0,0.0,6.99,0.0,0.0,25.97,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,15.83,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-5.csv
7.99,0.0,8.83,24.98,0.0,0.0,0.0,9.61,0.0,0.0,0.0,6.99,0.0,0.0,25.97,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,15.51,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-5.csv
7.99,0.0,8.83,24.98,0.0,0.0,0.0,9.61,0.0,0.0,0.0,6.99,0.0,0.0,25.97,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,15.51,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-6.csv
7.99,0.0,8.83,24.98,0.0,0.0,0.0,9.61,0.0,0.0,0.0,6.99,0.0,0.0,25.97,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,15.51,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-6.csv
9.99,0.0,9.99,6.01,2.0,5.99,1.99,27.98,0.0,1.98,6.0,8.0,0.0,0.0,9.99,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,9.99,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-6.csv
9.47,0.0,8.98,5.99,2.0,3.99,3.0,17.55,0.0,4.0,4.0,10.07,0.0,0.0,21.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,9.86,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-6.csv
10.66,0.0,6.99,6.0,2.0,3.99,3.0,18.18,0.0,4.01,3.99,9.57,0.0,0.0,20.84,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,10.68,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-6.csv
12.99,0.0,6.99,6.01,2.0,4.0,2.99,16.72,0.0,4.0,3.99,3.09,6.83,0.0,19.43,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,10.87,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-6.csv
7.11,0.0,11.92,6.0,1.99,4.0,2.99,15.76,0.0,4.0,4.0,8.41,4.04,0.0,19.99,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,9.72,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-6.csv
7.09,0.0,11.54,5.99,2.0,4.0,3.0,5.53,0.0,3.99,4.0,8.49,4.3,0.0,29.98,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,10.02,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-6.csv
7.99,0.0,11.42,24.98,0.0,0.0,0.0,10.47,0.0,0.0,0.0,6.99,0.0,0.0,25.98,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,12.08,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data\patents\patents_google_com_patent_US20240174547A1_en\processed\splitted\patents_google_com_patent_US20240174547A1_en-table_7-7.csv
