Nb2O5,P2O5,TiO2,CaO,K2O,BaO,Na2O,SiO2,ZnO,Li2O,SrO,ZrO2,WO3,MgO,B2O3,Al2O3,V2O5,Bi2O3,Ta2O5,Fe2O3,Sb2O3,GeO2,Cs2O,TeO2,La2O3,Y2O3,CeO2,Pn[for nd],nd,n632.8 nm,n531.9 nm,(nd− 1)/dRT,α120-300× 107,Predicted refractive Index,RI,IDS
16.35,0.0,6.19,0.0,4.36,15.92,6.55,48.27,0.0,0.0,0.33,2.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.824,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
17.93,0.0,4.64,0.0,4.32,18.7,6.32,45.67,0.0,0.0,0.39,1.99,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.847,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
16.34,0.0,6.44,0.0,4.11,16.76,6.3,47.67,0.0,0.0,0.35,1.99,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.829,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
15.23,0.0,7.71,0.0,3.97,15.41,6.3,49.03,0.0,0.0,0.32,1.99,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.817,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
16.32,0.0,6.78,0.0,3.78,17.9,5.97,46.83,0.0,0.0,0.38,1.99,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.836,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
15.2,0.0,8.06,0.0,3.65,16.51,5.97,48.24,0.0,0.0,0.34,1.99,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.823,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
14.15,0.0,9.24,0.0,3.52,15.19,5.97,49.58,0.0,0.0,0.31,2.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.811,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
17.14,0.0,4.97,0.0,4.8,15.71,6.89,48.16,0.0,0.0,0.3,1.99,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.826,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
15.99,0.0,6.28,0.0,4.63,14.38,6.86,49.52,0.0,0.0,0.3,2.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.814,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-15.csv
14.92,0.0,7.53,0.0,4.48,13.13,6.84,50.83,0.0,0.0,0.27,1.99,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.802,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
13.91,0.0,8.69,0.0,4.32,11.96,6.82,52.04,0.0,0.0,0.25,1.99,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
15.98,0.0,6.53,0.0,4.39,15.2,6.64,48.93,0.0,0.0,0.31,1.99,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
14.9,0.0,7.78,0.0,4.24,13.91,6.62,50.23,0.0,0.0,0.29,1.99,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.807,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
13.88,0.0,8.94,0.0,4.1,12.71,6.6,51.48,0.0,0.0,0.26,2.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.796,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
14.88,0.0,8.03,0.0,4.0,14.71,6.38,49.66,0.0,0.0,0.3,2.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.811,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
13.86,0.0,9.19,0.0,3.86,13.48,6.37,50.93,0.0,0.0,0.28,1.99,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
13.83,0.0,9.45,0.0,3.63,14.25,6.13,50.38,0.0,0.0,0.3,2.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.804,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
12.95,0.0,9.88,0.0,4.1,11.09,6.73,53.02,0.0,0.0,0.23,1.99,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.782,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
13.23,0.0,9.77,0.0,3.92,12.2,6.51,52.1,0.0,0.0,0.25,2.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-16.csv
12.01,0.0,11.17,0.0,3.75,10.73,6.49,53.61,0.0,0.0,0.22,1.99,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.777,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
13.2,0.0,10.02,0.0,3.7,12.95,6.28,51.56,0.0,0.0,0.27,1.99,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.794,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
12.28,0.0,11.08,0.0,3.57,11.82,6.27,52.72,0.0,0.0,0.24,2.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
11.11,0.0,12.4,0.0,3.41,10.4,6.26,54.18,0.0,0.0,0.22,1.99,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.771,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
12.84,0.0,10.72,0.0,3.35,13.56,5.99,51.23,0.0,0.0,0.28,1.99,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.796,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
11.93,0.0,11.75,0.0,3.23,12.41,5.99,52.41,0.0,0.0,0.25,1.99,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.786,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
11.06,0.0,12.74,0.0,3.13,11.33,5.99,53.49,0.0,0.0,0.24,2.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.776,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
9.98,0.0,13.97,0.0,2.99,9.98,5.99,54.88,0.0,0.0,0.21,1.99,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.764,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
5.98,0.0,4.98,0.0,0.0,14.94,11.96,44.83,0.0,0.0,0.31,2.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,11.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
7.27,0.0,6.28,0.0,0.0,14.94,11.95,44.84,0.0,0.0,0.31,2.64,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,9.66,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.825,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-17.csv
5.98,0.0,4.98,0.0,0.0,14.94,11.96,44.82,0.0,0.0,0.31,2.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65,9.28,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-18.csv
7.29,0.0,6.29,0.0,0.0,14.94,11.96,44.84,0.0,0.0,0.31,2.65,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,7.99,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.828,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-18.csv
7.34,0.0,6.34,0.02,0.0,14.93,11.95,44.82,0.0,0.0,0.31,2.68,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06,4.46,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.834,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-18.csv
5.98,0.0,4.98,0.02,0.0,14.93,11.94,44.81,0.0,0.0,0.3,1.99,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,2.84,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.845,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-18.csv
7.37,0.0,6.38,0.02,0.0,14.94,11.95,44.81,0.0,0.0,0.31,2.69,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86,2.6,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.838,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-18.csv
8.27,0.0,7.27,0.02,0.0,14.93,11.96,44.82,0.0,0.0,0.3,3.14,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,2.44,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-18.csv
5.98,0.0,4.98,0.02,0.0,14.93,11.94,44.79,0.0,0.0,0.31,2.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-18.csv
8.32,0.0,7.32,0.02,0.0,14.93,11.96,44.81,0.0,0.0,0.31,3.16,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.837,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-18.csv
9.14,0.0,8.13,0.02,0.0,14.94,11.96,44.81,0.0,0.0,0.31,3.57,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.832,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-18.csv
6.67,0.0,5.68,0.02,0.0,14.93,11.95,44.82,0.0,0.0,0.31,2.34,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,7.13,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-18.csv
7.61,0.0,6.61,0.0,0.0,14.94,11.96,44.83,0.0,0.0,0.31,2.81,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,6.71,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.828,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-19.csv
8.45,0.0,7.45,0.0,0.0,14.94,11.96,44.84,0.0,0.0,0.31,3.23,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,6.33,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.824,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-19.csv
7.64,0.0,6.65,0.0,0.0,14.94,11.96,44.82,0.0,0.0,0.3,2.83,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82,4.97,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.832,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-19.csv
8.53,0.0,7.54,0.0,0.0,14.94,11.96,44.83,0.0,0.0,0.31,3.27,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,2.98,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-19.csv
9.3,0.0,8.3,0.0,0.0,14.95,11.95,44.84,0.0,0.0,0.31,3.65,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,2.81,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.826,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-19.csv
9.35,0.0,8.35,0.0,0.0,14.94,11.95,44.84,0.0,0.0,0.31,3.68,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37,1.14,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.829,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-19.csv
9.78,0.0,8.78,0.0,0.0,14.94,11.95,44.84,0.0,0.0,0.31,3.89,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,2.18,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.825,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-19.csv
10.09,0.0,9.1,0.0,0.0,14.94,11.96,44.83,0.0,0.0,0.31,4.04,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.827,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-19.csv
17.92,0.0,4.98,0.0,3.98,19.91,5.97,44.79,0.0,0.0,0.42,1.99,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.854,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-19.csv
9.49,0.0,9.49,4.0,3.99,4.0,3.99,37.96,0.0,0.0,3.99,9.49,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,9.49,3.99,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.932,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-19.csv
14.97,0.0,2.99,6.26,5.36,4.99,7.34,49.9,0.0,0.0,0.01,7.98,0.0,0.13,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.797,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-2.csv
14.98,0.0,3.0,3.06,4.45,4.99,11.45,49.93,0.0,0.0,0.01,7.99,0.0,0.08,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.775,0.0,0.0,0.0,0.0,0.0,1.79,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-2.csv
14.96,0.0,2.99,6.8,3.27,4.99,8.9,49.89,0.0,0.0,0.01,7.99,0.0,0.13,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7746,0.0,0.0,0.0,0.0,0.0,1.799,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-2.csv
14.96,0.0,2.99,7.9,0.4,4.99,10.66,49.89,0.0,0.0,0.01,7.98,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7896,0.0,0.0,0.0,0.0,0.0,1.803,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-2.csv
14.98,0.0,2.99,4.17,6.44,7.98,8.34,49.92,0.0,0.0,0.16,4.99,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.783,0.0,0.0,0.0,0.0,0.0,1.787,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-2.csv
14.96,0.0,2.99,0.0,6.43,12.15,8.33,49.88,0.0,0.0,0.25,4.99,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7827,0.0,0.0,0.0,0.0,0.0,1.79,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-2.csv
17.95,0.0,2.99,0.0,6.44,12.15,8.33,49.87,0.0,0.0,0.25,1.99,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.809,0.0,0.0,0.0,0.0,0.0,1.811,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-2.csv
14.96,0.0,5.98,0.0,6.44,12.15,8.33,49.87,0.0,0.0,0.25,1.99,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7898,0.0,0.0,0.0,0.0,0.0,1.792,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-2.csv
14.96,0.0,3.0,0.0,6.43,12.15,8.31,49.86,0.0,0.0,0.25,2.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.02,0.0,1.787,0.0,0.0,0.0,0.0,0.0,1.806,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-2.csv
17.33,0.0,4.55,0.0,0.0,8.47,16.91,49.9,0.0,0.0,0.17,2.64,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.806,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-2.csv
15.82,0.0,4.57,0.0,0.0,14.34,10.99,49.83,0.0,0.0,0.3,4.11,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.814,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-3.csv
15.07,0.0,4.57,0.0,0.0,17.31,8.01,49.8,0.0,0.0,0.36,4.85,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-3.csv
15.95,0.0,6.1,0.0,0.0,11.85,11.96,49.86,0.0,0.0,0.25,4.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.816,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-3.csv
16.19,0.0,7.97,0.0,0.0,8.46,13.51,49.91,0.0,0.0,0.17,3.77,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.817,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-3.csv
15.09,0.0,11.26,0.0,0.0,8.45,10.23,49.9,0.0,0.0,0.17,4.87,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.828,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-3.csv
3.99,0.0,7.0,0.0,0.0,12.55,11.97,47.86,15.35,0.0,0.26,0.99,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.701,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-3.csv
3.99,0.0,9.53,0.0,0.0,8.83,11.97,47.9,16.57,0.0,0.18,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.706,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-3.csv
3.99,0.0,13.23,0.0,0.0,12.53,11.96,47.87,9.13,0.0,0.26,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-3.csv
3.99,0.0,14.53,0.0,0.0,8.74,11.98,47.9,11.65,0.0,0.18,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.722,data\patents\patents_google_com_patent_US20240025797A1_en\processed\splitted\patents_google_com_patent_US20240025797A1_en-table_5-3.csv
